unique_id,ds,y
EMBASSY PARK_11KV LUMAX,2026-05-11 20:42:00,1.91
EMBASSY PARK_11KV LUMAX,2026-05-11 20:45:00,1.88
EMBASSY PARK_11KV LUMAX,2026-05-11 20:48:00,1.85
EMBASSY PARK_11KV LUMAX,2026-05-11 20:51:00,1.82
EMBASSY PARK_11KV LUMAX,2026-05-11 20:54:00,1.87
EMBASSY PARK_11KV LUMAX,2026-05-11 20:57:00,1.75
EMBASSY PARK_11KV LUMAX,2026-05-11 21:00:00,1.79
EMBASSY PARK_11KV LUMAX,2026-05-11 21:03:00,1.82
EMBASSY PARK_11KV LUMAX,2026-05-11 21:06:00,1.9
EMBASSY PARK_11KV LUMAX,2026-05-11 21:09:00,1.87
EMBASSY PARK_11KV LUMAX,2026-05-11 21:12:00,1.75
EMBASSY PARK_11KV LUMAX,2026-05-11 21:15:00,1.83
EMBASSY PARK_11KV LUMAX,2026-05-11 21:18:00,1.86
EMBASSY PARK_11KV LUMAX,2026-05-11 21:21:00,1.88
EMBASSY PARK_11KV LUMAX,2026-05-11 21:24:00,1.81
EMBASSY PARK_11KV LUMAX,2026-05-11 21:27:00,1.91
EMBASSY PARK_11KV LUMAX,2026-05-11 21:30:00,1.79
EMBASSY PARK_11KV LUMAX,2026-05-11 21:33:00,1.89
EMBASSY PARK_11KV LUMAX,2026-05-11 21:36:00,1.82
EMBASSY PARK_11KV LUMAX,2026-05-11 21:39:00,1.84
EMBASSY PARK_11KV LUMAX,2026-05-11 21:42:00,1.89
EMBASSY PARK_11KV LUMAX,2026-05-11 21:45:00,2.0
EMBASSY PARK_11KV LUMAX,2026-05-11 21:48:00,1.81
EMBASSY PARK_11KV LUMAX,2026-05-11 21:51:00,1.83
EMBASSY PARK_11KV LUMAX,2026-05-11 21:54:00,1.81
EMBASSY PARK_11KV LUMAX,2026-05-11 21:57:00,1.82
EMBASSY PARK_11KV LUMAX,2026-05-11 22:00:00,1.74
EMBASSY PARK_11KV LUMAX,2026-05-11 22:03:00,2.0
EMBASSY PARK_11KV LUMAX,2026-05-11 22:06:00,1.94
EMBASSY PARK_11KV LUMAX,2026-05-11 22:09:00,1.95
EMBASSY PARK_11KV LUMAX,2026-05-11 22:12:00,1.97
EMBASSY PARK_11KV LUMAX,2026-05-11 22:15:00,1.89
EMBASSY PARK_11KV LUMAX,2026-05-11 22:18:00,1.91
EMBASSY PARK_11KV LUMAX,2026-05-11 22:21:00,1.86
EMBASSY PARK_11KV LUMAX,2026-05-11 22:24:00,1.89
EMBASSY PARK_11KV LUMAX,2026-05-11 22:27:00,2.0
EMBASSY PARK_11KV LUMAX,2026-05-11 22:30:00,2.03
EMBASSY PARK_11KV LUMAX,2026-05-11 22:33:00,1.92
EMBASSY PARK_11KV LUMAX,2026-05-11 22:36:00,2.03
EMBASSY PARK_11KV LUMAX,2026-05-11 22:39:00,1.98
EMBASSY PARK_11KV LUMAX,2026-05-11 22:42:00,2.01
EMBASSY PARK_11KV LUMAX,2026-05-11 22:45:00,2.07
EMBASSY PARK_11KV LUMAX,2026-05-11 22:48:00,2.02
EMBASSY PARK_11KV LUMAX,2026-05-11 22:51:00,1.99
EMBASSY PARK_11KV LUMAX,2026-05-11 22:54:00,2.03
EMBASSY PARK_11KV LUMAX,2026-05-11 22:57:00,2.06
EMBASSY PARK_11KV LUMAX,2026-05-11 23:00:00,1.94
EMBASSY PARK_11KV LUMAX,2026-05-11 23:03:00,1.95
EMBASSY PARK_11KV LUMAX,2026-05-11 23:06:00,2.04
EMBASSY PARK_11KV LUMAX,2026-05-11 23:09:00,1.95
EMBASSY PARK_11KV LUMAX,2026-05-11 23:12:00,1.98
EMBASSY PARK_11KV LUMAX,2026-05-11 23:15:00,1.9
EMBASSY PARK_11KV LUMAX,2026-05-11 23:18:00,1.85
EMBASSY PARK_11KV LUMAX,2026-05-11 23:21:00,1.84
EMBASSY PARK_11KV LUMAX,2026-05-11 23:24:00,1.84
EMBASSY PARK_11KV LUMAX,2026-05-11 23:27:00,1.86
EMBASSY PARK_11KV LUMAX,2026-05-11 23:30:00,1.82
EMBASSY PARK_11KV LUMAX,2026-05-11 23:33:00,1.78
EMBASSY PARK_11KV LUMAX,2026-05-11 23:36:00,1.81
EMBASSY PARK_11KV LUMAX,2026-05-11 23:39:00,1.83
EMBASSY PARK_11KV LUMAX,2026-05-11 23:42:00,1.82
EMBASSY PARK_11KV LUMAX,2026-05-11 23:45:00,1.72
EMBASSY PARK_11KV LUMAX,2026-05-11 23:48:00,1.82
EMBASSY PARK_11KV LUMAX,2026-05-11 23:51:00,1.91
EMBASSY PARK_11KV LUMAX,2026-05-11 23:54:00,1.87
EMBASSY PARK_11KV LUMAX,2026-05-11 23:57:00,1.79
EMBASSY PARK_11KV LUMAX,2026-05-12 00:00:00,1.93
EMBASSY PARK_11KV LUMAX,2026-05-12 00:03:00,1.74
EMBASSY PARK_11KV LUMAX,2026-05-12 00:06:00,1.82
EMBASSY PARK_11KV LUMAX,2026-05-12 00:09:00,1.83
EMBASSY PARK_11KV LUMAX,2026-05-12 00:12:00,1.88
EMBASSY PARK_11KV LUMAX,2026-05-12 00:15:00,1.87
EMBASSY PARK_11KV LUMAX,2026-05-12 00:18:00,1.75
EMBASSY PARK_11KV LUMAX,2026-05-12 00:21:00,1.77
EMBASSY PARK_11KV LUMAX,2026-05-12 00:24:00,1.79
EMBASSY PARK_11KV LUMAX,2026-05-12 00:27:00,1.87
EMBASSY PARK_11KV LUMAX,2026-05-12 00:30:00,1.82
EMBASSY PARK_11KV LUMAX,2026-05-12 00:33:00,1.75
EMBASSY PARK_11KV LUMAX,2026-05-12 00:36:00,1.76
EMBASSY PARK_11KV LUMAX,2026-05-12 00:39:00,1.8
EMBASSY PARK_11KV LUMAX,2026-05-12 00:42:00,1.87
EMBASSY PARK_11KV LUMAX,2026-05-12 00:45:00,1.79
EMBASSY PARK_11KV LUMAX,2026-05-12 00:51:00,1.87
EMBASSY PARK_11KV LUMAX,2026-05-12 00:54:00,1.94
EMBASSY PARK_11KV LUMAX,2026-05-12 00:57:00,1.85
EMBASSY PARK_11KV LUMAX,2026-05-12 01:00:00,1.88
EMBASSY PARK_11KV LUMAX,2026-05-12 01:03:00,1.88
EMBASSY PARK_11KV LUMAX,2026-05-12 01:06:00,1.98
EMBASSY PARK_11KV LUMAX,2026-05-12 01:09:00,1.9
EMBASSY PARK_11KV LUMAX,2026-05-12 01:12:00,1.94
EMBASSY PARK_11KV LUMAX,2026-05-12 01:15:00,2.1
EMBASSY PARK_11KV LUMAX,2026-05-12 01:18:00,1.95
EMBASSY PARK_11KV LUMAX,2026-05-12 01:21:00,2.01
EMBASSY PARK_11KV LUMAX,2026-05-12 01:24:00,1.85
EMBASSY PARK_11KV LUMAX,2026-05-12 01:27:00,1.9
EMBASSY PARK_11KV LUMAX,2026-05-12 01:30:00,1.84
EMBASSY PARK_11KV LUMAX,2026-05-12 01:33:00,1.83
EMBASSY PARK_11KV LUMAX,2026-05-12 01:36:00,1.95
EMBASSY PARK_11KV LUMAX,2026-05-12 01:39:00,1.79
EMBASSY PARK_11KV LUMAX,2026-05-12 01:42:00,1.95
EMBASSY PARK_11KV LUMAX,2026-05-12 01:45:00,1.83
EMBASSY PARK_11KV LUMAX,2026-05-12 01:48:00,1.87
EMBASSY PARK_11KV LUMAX,2026-05-12 01:51:00,1.94
EMBASSY PARK_11KV LUMAX,2026-05-12 01:54:00,1.87
EMBASSY PARK_11KV LUMAX,2026-05-12 01:57:00,1.85
EMBASSY PARK_11KV LUMAX,2026-05-12 02:00:00,1.85
EMBASSY PARK_11KV LUMAX,2026-05-12 02:03:00,1.88
EMBASSY PARK_RMU1,2026-05-11 06:36:00,1.05
EMBASSY PARK_RMU1,2026-05-11 06:45:00,1.13
EMBASSY PARK_RMU1,2026-05-11 06:48:00,1.14
EMBASSY PARK_RMU1,2026-05-11 06:57:00,1.11
EMBASSY PARK_RMU1,2026-05-11 07:12:00,1.2
EMBASSY PARK_RMU1,2026-05-11 07:15:00,1.32
EMBASSY PARK_RMU1,2026-05-11 07:30:00,1.09
EMBASSY PARK_RMU1,2026-05-11 07:51:00,1.26
EMBASSY PARK_RMU1,2026-05-11 07:54:00,1.08
EMBASSY PARK_RMU1,2026-05-11 07:57:00,1.12
EMBASSY PARK_RMU1,2026-05-11 08:00:00,1.05
EMBASSY PARK_RMU1,2026-05-11 08:03:00,1.05
EMBASSY PARK_RMU1,2026-05-11 08:06:00,1.1
EMBASSY PARK_RMU1,2026-05-11 08:09:00,1.06
EMBASSY PARK_RMU1,2026-05-11 08:12:00,1.08
EMBASSY PARK_RMU1,2026-05-11 08:15:00,1.1
EMBASSY PARK_RMU1,2026-05-11 08:18:00,1.05
EMBASSY PARK_RMU1,2026-05-11 08:30:00,1.05
EMBASSY PARK_RMU1,2026-05-11 13:54:00,1.2
EMBASSY PARK_RMU1,2026-05-11 13:57:00,1.16
EMBASSY PARK_RMU1,2026-05-11 14:00:00,1.11
EMBASSY PARK_RMU1,2026-05-11 14:03:00,1.03
EMBASSY PARK_RMU1,2026-05-11 14:12:00,1.21
EMBASSY PARK_RMU1,2026-05-11 15:12:00,1.35
EMBASSY PARK_RMU1,2026-05-11 16:06:00,1.09
EMBASSY PARK_RMU1,2026-05-11 16:12:00,1.28
EMBASSY PARK_RMU1,2026-05-11 16:15:00,1.22
EMBASSY PARK_RMU1,2026-05-11 16:18:00,1.33
EMBASSY PARK_RMU1,2026-05-11 16:21:00,1.04
EMBASSY PARK_RMU1,2026-05-11 16:24:00,1.02
EMBASSY PARK_RMU1,2026-05-11 16:33:00,1.21
EMBASSY PARK_RMU1,2026-05-11 16:36:00,1.03
EMBASSY PARK_RMU1,2026-05-11 16:39:00,1.11
EMBASSY PARK_RMU1,2026-05-11 16:42:00,1.13
EMBASSY PARK_RMU1,2026-05-11 16:45:00,1.15
EMBASSY PARK_RMU1,2026-05-11 16:48:00,1.08
EMBASSY PARK_RMU1,2026-05-11 16:51:00,1.12
EMBASSY PARK_RMU1,2026-05-11 16:54:00,1.2
EMBASSY PARK_RMU1,2026-05-11 16:57:00,1.45
EMBASSY PARK_RMU1,2026-05-11 17:00:00,1.14
EMBASSY PARK_RMU1,2026-05-11 17:03:00,1.11
EMBASSY PARK_RMU1,2026-05-11 17:06:00,1.16
EMBASSY PARK_RMU1,2026-05-11 17:09:00,1.2
EMBASSY PARK_RMU1,2026-05-11 17:12:00,1.2
EMBASSY PARK_RMU1,2026-05-11 17:15:00,1.2
EMBASSY PARK_RMU1,2026-05-11 17:18:00,1.02
EMBASSY PARK_RMU1,2026-05-11 17:21:00,1.02
EMBASSY PARK_RMU1,2026-05-11 17:24:00,1.02
EMBASSY PARK_RMU1,2026-05-11 17:54:00,1.03
EMBASSY PARK_RMU1,2026-05-11 17:57:00,1.17
EMBASSY PARK_RMU1,2026-05-11 18:00:00,1.29
EMBASSY PARK_RMU1,2026-05-11 18:03:00,1.49
EMBASSY PARK_RMU1,2026-05-11 18:06:00,1.26
EMBASSY PARK_RMU1,2026-05-11 18:09:00,1.32
EMBASSY PARK_RMU1,2026-05-11 18:12:00,1.26
EMBASSY PARK_RMU1,2026-05-11 18:15:00,1.37
EMBASSY PARK_RMU1,2026-05-11 18:18:00,1.37
EMBASSY PARK_RMU1,2026-05-11 18:21:00,1.45
EMBASSY PARK_RMU1,2026-05-11 18:24:00,1.35
EMBASSY PARK_RMU1,2026-05-11 18:27:00,1.5
EMBASSY PARK_RMU1,2026-05-11 18:30:00,1.95
EMBASSY PARK_RMU1,2026-05-11 18:33:00,1.75
EMBASSY PARK_RMU1,2026-05-11 18:36:00,1.6
EMBASSY PARK_RMU1,2026-05-11 18:39:00,1.58
EMBASSY PARK_RMU1,2026-05-11 18:42:00,1.55
EMBASSY PARK_RMU1,2026-05-11 18:45:00,1.9
EMBASSY PARK_RMU1,2026-05-11 18:48:00,1.6
EMBASSY PARK_RMU1,2026-05-11 18:51:00,1.6
EMBASSY PARK_RMU1,2026-05-11 18:54:00,1.83
EMBASSY PARK_RMU1,2026-05-11 18:57:00,1.57
EMBASSY PARK_RMU1,2026-05-11 19:00:00,1.45
EMBASSY PARK_RMU1,2026-05-11 19:03:00,1.54
EMBASSY PARK_RMU1,2026-05-11 19:06:00,1.55
EMBASSY PARK_RMU1,2026-05-11 19:09:00,1.62
EMBASSY PARK_RMU1,2026-05-11 19:12:00,1.53
EMBASSY PARK_RMU1,2026-05-11 19:15:00,1.94
EMBASSY PARK_RMU1,2026-05-11 19:18:00,1.62
EMBASSY PARK_RMU1,2026-05-11 19:21:00,1.41
EMBASSY PARK_RMU1,2026-05-11 19:24:00,1.54
EMBASSY PARK_RMU1,2026-05-11 19:27:00,1.51
EMBASSY PARK_RMU1,2026-05-11 19:30:00,1.43
EMBASSY PARK_RMU1,2026-05-11 19:33:00,1.77
EMBASSY PARK_RMU1,2026-05-11 19:36:00,1.67
EMBASSY PARK_RMU1,2026-05-11 19:39:00,1.52
EMBASSY PARK_RMU1,2026-05-11 19:42:00,1.57
EMBASSY PARK_RMU1,2026-05-11 19:45:00,1.55
EMBASSY PARK_RMU1,2026-05-11 19:48:00,1.54
EMBASSY PARK_RMU1,2026-05-11 19:51:00,1.42
EMBASSY PARK_RMU1,2026-05-11 19:54:00,1.42
EMBASSY PARK_RMU1,2026-05-11 19:57:00,1.45
EMBASSY PARK_RMU1,2026-05-11 20:00:00,1.49
EMBASSY PARK_RMU1,2026-05-11 20:03:00,1.49
EMBASSY PARK_RMU1,2026-05-11 20:06:00,1.51
EMBASSY PARK_RMU1,2026-05-11 20:09:00,1.37
EMBASSY PARK_RMU1,2026-05-11 20:12:00,1.39
EMBASSY PARK_RMU1,2026-05-11 20:15:00,1.41
EMBASSY PARK_RMU1,2026-05-11 20:18:00,1.55
EMBASSY PARK_RMU1,2026-05-11 20:21:00,1.61
EMBASSY PARK_RMU1,2026-05-11 20:24:00,1.4
EMBASSY PARK_RMU1,2026-05-11 20:27:00,1.3
EMBASSY PARK_RMU1,2026-05-11 20:30:00,1.37
EMBASSY PARK_RMU1,2026-05-11 20:33:00,1.37
EMBASSY PARK_RMU1,2026-05-11 20:36:00,1.33
EMBASSY PARK_RMU1,2026-05-11 20:39:00,1.42
EMBASSY PARK_RMU1,2026-05-11 20:42:00,1.37
EMBASSY PARK_RMU1,2026-05-11 20:45:00,1.3
EMBASSY PARK_RMU1,2026-05-11 20:48:00,1.32
EMBASSY PARK_RMU1,2026-05-11 20:51:00,1.31
EMBASSY PARK_RMU1,2026-05-11 20:54:00,1.31
EMBASSY PARK_RMU1,2026-05-11 20:57:00,1.29
EMBASSY PARK_RMU1,2026-05-11 21:00:00,1.41
EMBASSY PARK_RMU1,2026-05-11 21:03:00,1.41
EMBASSY PARK_RMU1,2026-05-11 21:06:00,1.42
EMBASSY PARK_RMU1,2026-05-11 21:09:00,1.5
EMBASSY PARK_RMU1,2026-05-11 21:12:00,1.48
EMBASSY PARK_RMU1,2026-05-11 21:15:00,1.47
EMBASSY PARK_RMU1,2026-05-11 21:18:00,1.42
EMBASSY PARK_RMU1,2026-05-11 21:21:00,1.45
EMBASSY PARK_RMU1,2026-05-11 21:24:00,1.38
EMBASSY PARK_RMU1,2026-05-11 21:27:00,1.45
EMBASSY PARK_RMU1,2026-05-11 21:30:00,1.81
EMBASSY PARK_RMU1,2026-05-11 21:33:00,1.46
EMBASSY PARK_RMU1,2026-05-11 21:36:00,1.45
EMBASSY PARK_RMU1,2026-05-11 21:39:00,1.5
EMBASSY PARK_RMU1,2026-05-11 21:42:00,1.49
EMBASSY PARK_RMU1,2026-05-11 21:45:00,1.52
EMBASSY PARK_RMU1,2026-05-11 21:48:00,1.52
EMBASSY PARK_RMU1,2026-05-11 21:51:00,1.46
EMBASSY PARK_RMU1,2026-05-11 21:54:00,1.59
EMBASSY PARK_RMU1,2026-05-11 21:57:00,1.41
EMBASSY PARK_RMU1,2026-05-11 22:00:00,1.6
EMBASSY PARK_RMU1,2026-05-11 22:03:00,1.45
EMBASSY PARK_RMU1,2026-05-11 22:06:00,1.75
EMBASSY PARK_RMU1,2026-05-11 22:09:00,1.56
EMBASSY PARK_RMU1,2026-05-11 22:12:00,1.7
EMBASSY PARK_RMU1,2026-05-11 22:15:00,1.92
EMBASSY PARK_RMU1,2026-05-11 22:18:00,1.72
EMBASSY PARK_RMU1,2026-05-11 22:21:00,1.62
EMBASSY PARK_RMU1,2026-05-11 22:24:00,1.67
EMBASSY PARK_RMU1,2026-05-11 22:27:00,1.54
EMBASSY PARK_RMU1,2026-05-11 22:30:00,1.42
EMBASSY PARK_RMU1,2026-05-11 22:33:00,1.39
EMBASSY PARK_RMU1,2026-05-11 22:36:00,1.38
EMBASSY PARK_RMU1,2026-05-11 22:39:00,1.36
EMBASSY PARK_RMU1,2026-05-11 22:42:00,1.41
EMBASSY PARK_RMU1,2026-05-11 22:45:00,1.65
EMBASSY PARK_RMU1,2026-05-11 22:48:00,1.78
EMBASSY PARK_RMU1,2026-05-11 22:51:00,1.49
EMBASSY PARK_RMU1,2026-05-11 22:54:00,1.41
EMBASSY PARK_RMU1,2026-05-11 22:57:00,1.59
EMBASSY PARK_RMU1,2026-05-11 23:00:00,1.36
EMBASSY PARK_RMU1,2026-05-11 23:03:00,1.35
EMBASSY PARK_RMU1,2026-05-11 23:06:00,1.37
EMBASSY PARK_RMU1,2026-05-11 23:09:00,1.32
EMBASSY PARK_RMU1,2026-05-11 23:12:00,1.49
EMBASSY PARK_RMU1,2026-05-11 23:15:00,1.13
EMBASSY PARK_RMU1,2026-05-11 23:18:00,1.11
EMBASSY PARK_RMU1,2026-05-11 23:21:00,1.18
EMBASSY PARK_RMU1,2026-05-11 23:24:00,1.09
EMBASSY PARK_RMU1,2026-05-11 23:27:00,1.28
EMBASSY PARK_RMU1,2026-05-11 23:30:00,1.2
EMBASSY PARK_RMU1,2026-05-11 23:33:00,1.18
EMBASSY PARK_RMU1,2026-05-11 23:36:00,1.4
EMBASSY PARK_RMU1,2026-05-11 23:39:00,1.2
EMBASSY PARK_RMU1,2026-05-11 23:42:00,1.13
EMBASSY PARK_RMU1,2026-05-11 23:45:00,1.19
EMBASSY PARK_RMU1,2026-05-11 23:48:00,1.14
EMBASSY PARK_RMU1,2026-05-11 23:51:00,1.02
EMBASSY PARK_RMU1,2026-05-11 23:54:00,1.02
EMBASSY PARK_RMU1,2026-05-11 23:57:00,1.04
EMBASSY PARK_RMU1,2026-05-12 00:12:00,1.02
EMBASSY PARK_RMU1,2026-05-12 00:15:00,1.1
EMBASSY PARK_RMU1,2026-05-12 00:18:00,1.4
EMBASSY PARK_RMU1,2026-05-12 00:21:00,1.05
EMBASSY PARK_RMU1,2026-05-12 00:24:00,1.13
EMBASSY PARK_RMU1,2026-05-12 00:27:00,1.13
EMBASSY PARK_RMU1,2026-05-12 00:30:00,1.33
EMBASSY PARK_RMU1,2026-05-12 00:33:00,1.1
EMBASSY PARK_RMU1,2026-05-12 00:36:00,1.1
EMBASSY PARK_RMU1,2026-05-12 00:39:00,1.23
EMBASSY PARK_RMU1,2026-05-12 00:42:00,1.17
EMBASSY PARK_RMU1,2026-05-12 00:45:00,1.43
EMBASSY PARK_RMU1,2026-05-12 00:51:00,1.12
EMBASSY PARK_RMU1,2026-05-12 00:54:00,1.14
EMBASSY PARK_RMU1,2026-05-12 00:57:00,1.07
EMBASSY PARK_RMU1,2026-05-12 01:03:00,1.16
EMBASSY PARK_RMU1,2026-05-12 01:06:00,1.14
EMBASSY PARK_RMU1,2026-05-12 01:09:00,1.16
EMBASSY PARK_RMU1,2026-05-12 01:12:00,1.52
EMBASSY PARK_RMU1,2026-05-12 01:15:00,1.13
EMBASSY PARK_RMU1,2026-05-12 01:18:00,1.12
EMBASSY PARK_RMU1,2026-05-12 01:21:00,1.07
EMBASSY PARK_RMU1,2026-05-12 01:24:00,1.03
EMBASSY PARK_RMU1,2026-05-12 01:27:00,1.13
EMBASSY PARK_RMU1,2026-05-12 01:30:00,1.03
EMBASSY PARK_RMU1,2026-05-12 01:33:00,1.15
EMBASSY PARK_RMU1,2026-05-12 01:36:00,1.25
EMBASSY PARK_RMU1,2026-05-12 01:39:00,1.03
EMBASSY PARK_RMU1,2026-05-12 01:42:00,1.02
EMBASSY PARK_RMU1,2026-05-12 01:45:00,1.04
EMBASSY PARK_RMU1,2026-05-12 01:51:00,1.03
EMBASSY PARK_RMU1,2026-05-12 01:57:00,1.02
EMBASSY PARK_RMU1,2026-05-12 02:00:00,1.13
EMBASSY PARK_RMU1,2026-05-12 02:06:00,1.13
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 01:06:00,1.49
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 01:09:00,1.45
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 01:12:00,1.5
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 01:15:00,1.55
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 01:18:00,1.51
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 01:21:00,1.51
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 01:24:00,1.52
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 01:27:00,1.52
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 01:30:00,1.52
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 01:33:00,1.45
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 01:36:00,1.47
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 01:39:00,1.47
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 01:42:00,1.45
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 01:45:00,1.44
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 01:48:00,1.4
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 01:51:00,1.44
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 01:54:00,1.39
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 01:57:00,1.39
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 02:00:00,1.39
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 02:03:00,1.41
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 02:06:00,1.46
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 02:09:00,1.37
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 02:12:00,1.37
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 02:15:00,1.4
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 02:18:00,1.4
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 02:21:00,1.38
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 02:24:00,1.39
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 02:27:00,1.41
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 02:30:00,1.4
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 02:33:00,1.37
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 02:36:00,1.38
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 02:39:00,1.41
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 02:42:00,1.38
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 02:45:00,1.35
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 02:48:00,1.36
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 02:51:00,1.35
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 02:54:00,1.35
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 02:57:00,1.39
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 03:00:00,1.35
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 03:03:00,1.35
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 03:06:00,1.35
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 03:09:00,1.36
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 03:12:00,1.39
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 03:15:00,1.34
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 03:18:00,1.33
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 03:21:00,1.39
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 03:24:00,1.33
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 03:27:00,1.3
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 03:30:00,1.35
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 03:33:00,1.36
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 03:36:00,1.32
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 03:39:00,1.33
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 03:42:00,1.32
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 03:45:00,1.35
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 03:48:00,1.33
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 03:51:00,1.32
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 03:54:00,1.29
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 03:57:00,1.3
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 04:00:00,1.27
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 04:03:00,1.28
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 04:06:00,1.3
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 04:09:00,1.32
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 04:12:00,1.29
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 04:15:00,1.26
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 04:18:00,1.31
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 04:21:00,1.27
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 04:24:00,1.3
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 04:27:00,1.29
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 04:30:00,1.26
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 04:33:00,1.25
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 04:36:00,1.31
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 04:39:00,1.28
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 04:42:00,1.25
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 04:45:00,1.26
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 04:48:00,1.3
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 04:51:00,1.32
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 04:54:00,1.26
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 04:57:00,1.27
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 05:00:00,1.28
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 05:03:00,1.26
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 05:06:00,1.24
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 05:09:00,1.29
MALWADI SUB STN_11KV BHOSALE NAGAR,2026-05-11 05:12:00,1.25
